1,3.08588845577683,0
1,2.63506718680572,0
1,2.98271215479249,0
1,2.4009653343245,0
1,1.32542570998107,0
1,1.65105524341219,0
1,2.19120740931263,0
1,2.26219898666667,0
1,2.7467342228169,0
1,1.34738305434472,0
1,1.3119377951567,0
1,2.92432134149007,0
1,1.36754294957529,0
1,2.80715499983169,0
1,3.16173165369935,0
1,1.29320231196721,0
1,2.9657806096373,0
1,2.72219615326176,0
1,2.27550079034433,0
1,1.07051420270658,0
1,2.20210857753702,0
1,2.86117301396472,0
1,2.72047311148936,0
1,1.96805481442155,0
1,1.70829828448795,0
1,2.57880817886639,1
1,1.23848681266177,1
1,1.71119488607962,1
1,1.2225471984583,1
1,1.26477905096045,1
1,1.2267852896619,1
1,1.1251156722974,1
1,1.27296539967517,1
1,1.35796162097147,1
1,1.91375912057189,1
1,1.42257091069037,1
1,1.12143093446808,1
1,0.950408349159326,1
1,1.33946418684355,1
1,1.05068592645273,1
1,1.35441465682692,1
1,1.87098020723577,1
1,1.5311123325448,1
1,2.01859265827773,1
1,2.18601546052144,1
1,1.26915476490486,1
1,1.07577449528537,1
1,1.9067486685559,1
1,1.97666725414158,1
1,1.43853642479087,2
1,1.35910441802746,2
1,2.35584966446024,2
1,1.43226650430836,2
1,1.03357163733228,2
1,2.21907097868061,2
1,1.17375460770492,2
1,1.27828877586593,2
1,1.50333069862255,2
1,1.58488837261147,2
1,1.75788396274855,2
1,1.29511764524537,2
1,1.65613918987291,2
1,3.02427743613138,2
1,2.83970229552448,2
1,2.20544653978591,2
1,3.02039070459752,2
1,2.69177040824113,2
1,1.64377230241036,2
1,1.05244378070796,2
1,2.28975263863522,2
1,2.74957371289507,2
1,3.27201133842313,2
1,1.46215974416244,2
1,0.0218738426914153,3
1,0.148951659740821,3
1,1.98617760037826,3
1,1.23288782365547,3
1,1.47101814,3
1,2.92167453966198,3
1,1.12095182569529,3
1,1.17857949593591,3
1,2.79488073839274,3
1,1.80067440302458,3
1,1.9792938088005,3
1,1.93786904480447,3
1,2.31184206667575,3
1,2.19276670705493,3
1,2.38259061363461,3
1,1.94010615386417,3
1,1.74521591188571,3
1,2.84074714741355,3
1,1.13469428310865,3
1,1.13347455433155,3
1,1.64908587339806,3
1,1.66077421951987,3
1,1.84156107646108,3
1,2.71763808830461,3
1,1.5745709981295,3
1,2.51543827813084,3
2,0.261309201885246,0
2,2.4814886153705,0
2,0.812268557869565,0
2,2.32613551730387,0
2,1.71020868180305,0
2,1.0722612279638,0
2,2.5123933580131,0
2,0.549102835249569,0
2,0.513790004741532,0
2,1.07441142776168,0
2,0.797365420115163,0
2,8.14844716916683,0
2,1.20506603181208,0
2,1.19119397176471,0
2,1.88033359861893,0
2,1.00703622187005,0
2,0.9526100904419,0
2,1.28957543386667,0
2,2.31675993822161,0
2,1.12748874581281,0
2,1.92890293860409,0
2,2.04575462910448,0
2,0.77475085996008,0
2,1.07337817608229,0
2,1.89748367487053,0
2,2.41722727856388,0
2,1.46155269595051,0
2,1.88606870375661,0
2,1.41544529710769,0
2,1.91334167367292,0
2,1.83160915918757,0
2,1.83718094564175,0
2,1.47753921321696,0
2,0.876491231304348,0
2,1.34139296344411,0
2,1.06978824119134,0
2,1.16974832354348,0
2,3.35612615130865,0
2,1.59867543172414,0
2,1.14989581183056,0
2,0.92583845241535,0
2,1.06426324887473,0
2,1.617217489375,0
2,2.12412066681447,0
2,1.48402633855072,0
2,1.02888957302433,0
2,0.801425495224312,0
2,0.683751954788069,0
2,1.46451368290404,0
2,1.07631191317614,0
2,2.38026152581769,0
2,0.55070123007371,0
2,0.842617279417721,0
2,0.693575468356165,0
2,1.46767948936264,0
2,1.31593686509653,1
2,1.20293132166998,1
2,1.1783012740724,1
2,1.23202363102632,1
2,1.43675048217908,1
2,1.35409223774162,1
2,1.36955628123893,1
2,1.30570761717115,1
2,0.907979163297005,1
2,1.4185694707563,1
2,0.565930600938722,1
2,1.16159762612245,1
2,1.18416548076923,1
2,2.1412608962753,1
2,1.42721422985994,1
2,0.809045284470338,1
2,1.1609434189386,1
2,0.860025153432245,1
2,1.41514504173913,1
2,1.43466802949936,1
2,1.25717460952381,1
2,1.55027675624454,1
2,1.04705737371901,1
2,0.704309641176471,1
2,0.76131673761092,1
2,0.564551179956758,1
2,1.32230344073107,1
2,0.970751100608035,1
2,1.64224327040258,2
2,1.48357433,2
2,1.35383147468553,2
2,0.825224804637682,2
2,1.39975120643103,2
2,2.68472393055718,2
2,4.0394928946199,2
2,4.97401013170886,2
2,1.16981241027027,2
2,1.36671005341463,2
2,1.30036467787611,2
2,1.12945101554828,2
2,1.07422554638437,2
2,1.3746200706422,2
2,1.2590670048974,2
2,1.28802665521886,2
2,1.08249464939891,2
2,2.1985471462954,2
2,2.1036565706275,2
2,1.12133259887755,2
2,1.32319197785235,2
2,1.33411593809782,2
2,0.942664056883118,2
2,1.38386725625,2
2,0.779041670030395,2
2,0.980195038639877,2
2,1.19619837802585,2
2,0.858709150088495,2
2,2.31926623694511,2
2,1.28304233,2
2,0.961557849671574,2
2,0.820155684854772,2
2,1.12109277605263,3
2,1.39403211187396,3
2,1.31238919984791,3
2,0.479411795821288,3
2,1.25120028470589,3
2,1.49740351626322,3
2,1.23592599698795,3
2,1.4287057526506,3
2,1.32124612106632,3
2,1.16215530188679,3
2,1.25148960486759,3
2,1.02973749301435,3
2,1.43998073647587,3
2,1.71127835384615,3
2,1.06955231512605,3
2,1.31557338398625,3
2,1.80963176828087,3
2,1.91178059031795,3
2,2.62027186855457,3
2,1.03609883653333,3
2,1.01829866512111,3
2,0.733865014323261,3
2,0.860185065407727,3
2,1.52759461156757,3
2,1.53146546953567,3
2,1.23040163144399,3
2,1.06657936477922,3
2,1.08826905107914,3
2,1.49973899811966,3
2,0.762750905280238,3
2,0.777203236515837,3
2,0.43218174061828,3
2,0.935392440993229,3
2,1.21035385791411,3
2,1.14406731301863,3
2,0.733470187978378,3
2,1.15162682522936,3
3,3.02106814113028,0
3,2.17346563974205,0
3,3.59408184585536,0
3,1.46144891349319,0
3,2.20086621114413,0
3,1.36857697904336,0
3,1.60113059595015,0
3,1.75477839016393,0
3,1.41942258626433,0
3,1.41929234488789,0
3,1.13859200401737,0
3,1.63078267429224,0
3,1.46716614555698,0
3,2.53673222700624,0
3,2.63700215515789,0
3,1.1121291751549,0
3,2.49531403781529,0
3,1.37626658009238,0
3,1.55948801955882,0
3,1.72080008857143,0
3,1.03681237950392,0
3,0.9035275,0
3,2.31076847664,0
3,1.0163831774584,0
3,2.4118109918504,0
3,2.05497792542986,0
3,2.43688200802619,0
3,1.37990471161513,1
3,2.02726802859446,1
3,1.57796688944687,1
3,1.49610203678973,1
3,1.46117371103843,1
3,1.42150179185724,1
3,1.28759584371681,1
3,1.20645763381546,1
3,1.97755975793309,1
3,0.910007199448909,1
3,0.660853136120772,1
3,0.782953566953713,1
3,1.3288529155944,1
3,1.60577931308058,1
3,2.27634328298183,1
3,1.55989758958801,1
3,0.90133551863382,1
3,1.02039201345029,1
3,0.902354015006274,1
3,2.58183108584,1
3,0.56205239787234,1
3,0.875508497340154,1
3,0.968549852852943,1
3,0.905508901733822,1
3,0.727548420622839,1
3,1.3006188102564,2
3,1.21375760977701,2
3,1.41241311942903,2
3,1.49159063036104,2
3,1.4932161237294,2
3,1.55110393046638,2
3,1.54326005097061,2
3,1.5220437027476,2
3,1.46309607165903,2
3,2.07466324080698,2
3,2.03805115704546,2
3,0.993600029841655,2
3,1.15033962973021,2
3,1.00738582184579,2
3,2.17273715751487,2
3,1.29567382154421,2
3,1.4203178572549,2
3,0.763204795238095,2
3,1.66683792931818,2
3,1.53742740149254,2
3,0.996475816262203,2
3,1.06350780930232,2
3,2.23222115393426,2
3,1.52447139220036,2
3,1.43900366056338,2
3,1.1706936849827,2
3,2.34749792412833,3
3,3.4848579168016,3
3,3.02998590409813,3
3,1.43318063630282,3
3,1.44557253691203,3
3,1.56739660409771,3
3,1.3599997269395,3
3,1.46017306052631,3
3,1.38824904762942,3
3,2.47465279293814,3
3,3.91678552283057,3
3,2.2957545332948,3
3,0.923248464699205,3
3,0.840887640368853,3
3,0.820291732995781,3
3,1.40750141529554,3
3,0.888455743076923,3
3,0.731796497950889,3
3,2.24197024319643,3
3,1.94160198970556,3
3,1.79961994639633,3
3,1.23465544405499,3
3,1.84059686256983,3
3,2.20043988591133,3
3,1.94940037025341,3
3,1.03316940080605,3
3,2.44000881062569,3
3,0.465579799571934,3
4,3.22703102161289,0
4,2.67038276473637,0
4,4.22264798125752,0
4,2.95283359766049,0
4,3.42355088199491,0
4,3.48766269194558,0
4,1.7705131391411,0
4,2.68262540435345,0
4,1.95365650054054,0
4,1.7057474336,0
4,2.5475834787477,0
4,2.28915544418555,0
4,2.24001702956946,0
4,2.22113184618066,0
4,1.72102278451362,0
4,3.73520110892267,0
4,3.16720482409091,0
4,2.18079239224216,0
4,2.54632983197325,0
4,2.15422971068517,0
4,2.18832462283795,0
4,2.54892901318098,0
4,2.61381070455019,0
4,2.44028506862465,0
4,2.43545871214789,0
4,2.55603070882871,0
4,2.71437691935071,0
4,1.16021202402135,0
4,2.00545176472946,1
4,1.74368082856378,1
4,1.28713612191667,1
4,2.28821740252304,1
4,2.72537400824524,1
4,1.84054040763486,1
4,1.68544996198483,1
4,1.76561966897959,1
4,1.29818814606811,1
4,1.32051215390559,1
4,1.31239490087568,1
4,1.35395641154431,1
4,1.4610997342815,1
4,1.06208992713988,1
4,1.21204794792806,1
4,1.22643790576351,1
