8,0,2,6282,2
8,1,2,6783,2
8,2,2,5435,2
8,3,2,5131,2
8,0,3,5543,2
8,1,3,999999,999999
8,2,3,19268,4
8,3,3,16797,4
8,0,4,999999,999999
8,1,4,999999,999999
8,2,4,999999,999999
8,3,4,999999,999999
9,0,1,33918,5
9,1,1,75850,8
9,2,1,62635,8
9,3,1,14307,3
9,0,2,16906,3
9,1,2,25620,4
9,2,2,10338,2
9,3,2,13359,3
9,0,3,10566,2
9,1,3,9613,2
9,2,3,9835,2
9,3,3,10382,2
9,0,4,999999,999999
9,1,4,999999,999999
9,2,4,999999,999999
9,3,4,999999,999999
10,0,1,8774,3
10,1,1,11187,4
10,2,1,9718,3
10,3,1,13606,3
10,0,2,9209,4
10,1,2,8068,3
10,2,2,9308,5
10,3,2,5876,2
10,0,3,20041,4
10,1,3,6864,2
10,2,3,10924,3
10,3,3,68243,7
10,0,4,6292,2
10,1,4,5312,2
10,2,4,22364,5
10,3,4,15251,5
11,0,1,7721,2
11,1,1,30471,4
11,2,1,7265,2
11,3,1,6750,2
11,0,2,14324,3
11,1,2,5274,2
11,2,2,6361,2
11,3,2,16077,3
11,0,3,7147,2
11,1,3,6150,2
11,2,3,6600,2
11,3,3,6828,2
11,0,4,6535,2
11,1,4,5859,2
11,2,4,5895,3
11,3,4,5360,2
12,0,1,21094,7
12,1,1,16342,5
12,2,1,47166,11
12,3,1,13537,4
12,0,2,17871,6
12,1,2,9480,4
12,2,2,15400,6
12,3,2,5060,2
12,0,3,20231,6
12,1,3,33880,10
12,2,3,19927,6
12,3,3,11506,4
12,0,4,11510,4
12,1,4,30718,9
12,2,4,16471,6
12,3,4,24785,8
13,0,1,4706,2
13,1,1,6741,2
13,2,1,28899,5
13,3,1,5193,2
13,0,2,10406,4
13,1,2,7377,3
13,2,2,44310,7
13,3,2,9518,4
13,0,3,15142,5
13,1,3,15040,6
13,2,3,56930,10
13,3,3,12324,4
13,0,4,10135,4
13,1,4,10193,4
13,2,4,11294,4
13,3,4,14269,5
14,0,1,24253,5
14,1,1,43855,8
14,2,1,22272,6
14,3,1,17986,4
14,0,2,19331,5
14,1,2,16097,4
14,2,2,22212,5
14,3,2,29048,7
14,0,3,25023,7
14,1,3,21220,6
14,2,3,13192,4
14,3,3,20685,6
14,0,4,24148,6
14,1,4,18656,5
14,2,4,999999,999999
14,3,4,33628,8
15,0,1,53424,13
15,1,1,35673,10
15,2,1,27806,6
15,3,1,31012,10
15,0,2,39232,12
15,1,2,12921,5
15,2,2,19896,7
15,3,2,999999,999999
15,0,3,30685,9
15,1,3,28099,8
15,2,3,45047,12
15,3,3,31121,10
15,0,4,64728,21
15,1,4,18176,9
15,2,4,79426,19
15,3,4,69961,20
16,0,1,20058,5
16,1,1,12566,4
16,2,1,14863,4
16,3,1,13132,4
16,0,2,14000,4
16,1,2,19823,5
16,2,2,14451,4
16,3,2,14328,4
16,0,3,41300,9
16,1,3,20331,5
16,2,3,13629,4
16,3,3,20393,5
16,0,4,12789,4
16,1,4,14230,4
16,2,4,34963,13
16,3,4,51689,12
17,0,1,52144,11
17,1,1,31053,9
17,2,1,54102,12
17,3,1,35899,9
17,0,2,35521,8
17,1,2,46617,10
17,2,2,19546,5
17,3,2,15081,4
17,0,3,16161,4
17,1,3,18393,5
17,2,3,17136,4
17,3,3,20616,4
17,0,4,29402,7
17,1,4,32753,7
17,2,4,57601,13
17,3,4,37768,11
18,0,1,16483,5
18,1,1,35014,14
18,2,1,41958,14
18,3,1,27525,13
18,0,2,56026,17
18,1,2,20216,8
18,2,2,17081,6
18,3,2,16523,6
18,0,3,28462,11
18,1,3,34876,11
18,2,3,27103,10
18,3,3,44451,10
18,0,4,20569,8
18,1,4,15203,6
18,2,4,21496,8
18,3,4,24101,9
19,0,1,40326,11
19,1,1,27175,7
19,2,1,108359,24
19,3,1,42102,11
19,0,2,97430,22
19,1,2,30427,8
19,2,2,58221,13
19,3,2,35049,9
19,0,3,71997,18
19,1,3,72555,19
19,2,3,54577,14
19,3,3,100135,23
19,0,4,96838,27
19,1,4,53382,15
19,2,4,113179,33
19,3,4,73976,22
